"","season","posteam","Go","NoGo","total","go_rate","team_name","team_id","team_nick","team_color","team_color2","team_color3","team_color4","team_logo_wikipedia","team_logo_espn","team_wordmark"
"168",2019,"CLE",12,6,18,0.666666666666667,"Cleveland Browns","1050","Browns","#fb4f14","#22150c","#a5acaf","#d32f1e","https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/cle.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CLE.png"
"169",2019,"DAL",13,16,29,0.448275862068966,"Dallas Cowboys","1200","Cowboys","#002244","#b0b7bc","#acc0c6","#a5acaf","https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/dal.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/DAL.png"
"170",2019,"DEN",8,13,21,0.380952380952381,"Denver Broncos","1400","Broncos","#002244","#fb4f14","#00234c","#ff5200","https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/den.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/DEN.png"
"171",2019,"DET",8,20,28,0.285714285714286,"Detroit Lions","1540","Lions","#005a8b","#b0b7bc","#000000","#004e89","https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/det.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/DET.png"
"172",2019,"GB",6,13,19,0.315789473684211,"Green Bay Packers","1800","Packers","#203731","#ffb612","#1c2d25","#eead1e","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/gb.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/GB.png"
"173",2019,"HOU",14,9,23,0.608695652173913,"Houston Texans","2120","Texans","#03202f","#a71930","#00071c","#a30d2d","https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/hou.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/HOU.png"
"174",2019,"IND",15,18,33,0.454545454545455,"Indianapolis Colts","2200","Colts","#002c5f","#a5acaf","#013369","#9ba1a2","https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/ind.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/IND.png"
"175",2019,"JAX",8,10,18,0.444444444444444,"Jacksonville Jaguars","2250","Jaguars","#000000","#006778","#9f792c","#d7a22a","https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/jax.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/JAX.png"
"176",2019,"KC",11,10,21,0.523809523809524,"Kansas City Chiefs","2310","Chiefs","#e31837","#ffb612","#000000","#e31837","https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/kc.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/KC.png"
"177",2019,"LA",9,18,27,0.333333333333333,"Los Angeles Rams","2510","Rams","#002244","#b3995d","#001532","#af925d","https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/lar.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LA.png"
"178",2019,"LAC",12,21,33,0.363636363636364,"Los Angeles Chargers","4400","Chargers","#002244","#0073cf","#ffb612","#001532","https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/lac.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAC.png"
"179",2019,"LV",10,11,21,0.476190476190476,"Las Vegas Raiders","2520","Raiders","#a5acaf","#000000","#a6aeb0","#000000","https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/lv.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LV.png"
"180",2019,"MIA",8,8,16,0.5,"Miami Dolphins","2700","Dolphins","#008e97","#f58220","#005778","#008e97","https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/mia.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/MIA.png"
"181",2019,"MIN",8,12,20,0.4,"Minnesota Vikings","3000","Vikings","#4f2683","#ffc62f","#e9bf9b","#000000","https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/min.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/MIN.png"
"182",2019,"NE",7,17,24,0.291666666666667,"New England Patriots","3200","Patriots","#002244","#c60c30","#b0b7bc","#001532","https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/ne.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NE.png"
"183",2019,"NO",11,19,30,0.366666666666667,"New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"184",2019,"NYG",15,17,32,0.46875,"New York Giants","3410","Giants","#0b2265","#a71930","#a5acaf","#012352","https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NYG.png"
"185",2019,"NYJ",9,8,17,0.529411764705882,"New York Jets","3430","Jets","#203731","#1c2d25",NA,NA,"https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NYJ.png"
"186",2019,"PHI",17,10,27,0.62962962962963,"Philadelphia Eagles","3700","Eagles","#004953","#a5acaf","#acc0c6","#000000","https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/phi.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PHI.png"
"187",2019,"PIT",10,12,22,0.454545454545455,"Pittsburgh Steelers","3900","Steelers","#000000","#ffb612","#c60c30","#00539b","https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/pit.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PIT.png"
"188",2019,"SEA",6,26,32,0.1875,"Seattle Seahawks","4600","Seahawks","#002244","#69be28","#a5acaf","#001532","https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/sea.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SEA.png"
"189",2019,"SF",10,19,29,0.344827586206897,"San Francisco 49ers","4500","49ers","#aa0000","#b3995d","#000000","#a5acaf","https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SF.png"
"190",2019,"TB",10,17,27,0.37037037037037,"Tampa Bay Buccaneers","4900","Buccaneers","#d50a0a","#34302b","#000000","#ff7900","https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/tb.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/TB.png"
"191",2019,"TEN",4,20,24,0.166666666666667,"Tennessee Titans","2100","Titans","#002244","#4b92db","#c60c30","#a5acaf","https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png","https://a.espncdn.com/i/teamlogos/nfl/500/ten.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/TEN.png"
"192",2019,"WAS",4,14,18,0.222222222222222,"Washington Football Team","5110","Football Team","#773141","#ffb612","#000000","#5b2b2f","https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/WAS.png"
"193",2020,"ARI",19,16,35,0.542857142857143,"Arizona Cardinals","3800","Cardinals","#97233f","#000000","#ffb612","#a5acaf","https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/ari.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/ARI.png"
"194",2020,"ATL",14,14,28,0.5,"Atlanta Falcons","0200","Falcons","#a71930","#000000","#a5acaf","#a30d2d","https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/atl.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/ATL.png"
"195",2020,"BAL",8,7,15,0.533333333333333,"Baltimore Ravens","0325","Ravens","#241773","#000000","#9e7c0c","#c60c30","https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/bal.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/BAL.png"
"196",2020,"BUF",8,15,23,0.347826086956522,"Buffalo Bills","0610","Bills","#00338d","#c60c30","#0c2e82","#d50a0a","https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/buf.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/BUF.png"
"197",2020,"CAR",19,20,39,0.487179487179487,"Carolina Panthers","0750","Panthers","#0085ca","#000000","#bfc0bf","#0085ca","https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CAR.png"
"198",2020,"CHI",13,17,30,0.433333333333333,"Chicago Bears","0810","Bears","#0b162a","#c83803","#0b162a","#c83803","https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/chi.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CHI.png"
"199",2020,"CIN",10,9,19,0.526315789473684,"Cincinnati Bengals","0920","Bengals","#000000","#fb4f14","#000000","#d32f1e","https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/cin.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CIN.png"
"200",2020,"CLE",16,10,26,0.615384615384615,"Cleveland Browns","1050","Browns","#fb4f14","#22150c","#a5acaf","#d32f1e","https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/cle.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/CLE.png"
"201",2020,"DAL",16,11,27,0.592592592592593,"Dallas Cowboys","1200","Cowboys","#002244","#b0b7bc","#acc0c6","#a5acaf","https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/dal.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/DAL.png"
"202",2020,"DEN",6,15,21,0.285714285714286,"Denver Broncos","1400","Broncos","#002244","#fb4f14","#00234c","#ff5200","https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/den.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/DEN.png"
"203",2020,"DET",8,16,24,0.333333333333333,"Detroit Lions","1540","Lions","#005a8b","#b0b7bc","#000000","#004e89","https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/det.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/DET.png"
"204",2020,"GB",14,10,24,0.583333333333333,"Green Bay Packers","1800","Packers","#203731","#ffb612","#1c2d25","#eead1e","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/gb.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/GB.png"
"205",2020,"HOU",8,20,28,0.285714285714286,"Houston Texans","2120","Texans","#03202f","#a71930","#00071c","#a30d2d","https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/hou.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/HOU.png"
"206",2020,"IND",25,15,40,0.625,"Indianapolis Colts","2200","Colts","#002c5f","#a5acaf","#013369","#9ba1a2","https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/ind.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/IND.png"
"207",2020,"JAX",10,16,26,0.384615384615385,"Jacksonville Jaguars","2250","Jaguars","#000000","#006778","#9f792c","#d7a22a","https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/jax.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/JAX.png"
"208",2020,"KC",12,12,24,0.5,"Kansas City Chiefs","2310","Chiefs","#e31837","#ffb612","#000000","#e31837","https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/kc.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/KC.png"
"209",2020,"LA",11,26,37,0.297297297297297,"Los Angeles Rams","2510","Rams","#002244","#b3995d","#001532","#af925d","https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/lar.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LA.png"
"210",2020,"LAC",14,13,27,0.518518518518518,"Los Angeles Chargers","4400","Chargers","#002244","#0073cf","#ffb612","#001532","https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/lac.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LAC.png"
"211",2020,"LV",19,17,36,0.527777777777778,"Las Vegas Raiders","2520","Raiders","#a5acaf","#000000","#a6aeb0","#000000","https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/lv.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/LV.png"
"212",2020,"MIA",6,20,26,0.230769230769231,"Miami Dolphins","2700","Dolphins","#008e97","#f58220","#005778","#008e97","https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/mia.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/MIA.png"
"213",2020,"MIN",15,13,28,0.535714285714286,"Minnesota Vikings","3000","Vikings","#4f2683","#ffc62f","#e9bf9b","#000000","https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/min.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/MIN.png"
"214",2020,"NE",10,16,26,0.384615384615385,"New England Patriots","3200","Patriots","#002244","#c60c30","#b0b7bc","#001532","https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/ne.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NE.png"
"215",2020,"NO",10,23,33,0.303030303030303,"New Orleans Saints","3300","Saints","#9f8958","#000000","#9f8958","#000000","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/no.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NO.png"
"216",2020,"NYG",12,20,32,0.375,"New York Giants","3410","Giants","#0b2265","#a71930","#a5acaf","#012352","https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NYG.png"
"217",2020,"NYJ",7,13,20,0.35,"New York Jets","3430","Jets","#203731","#1c2d25",NA,NA,"https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/NYJ.png"
"218",2020,"PHI",14,17,31,0.451612903225806,"Philadelphia Eagles","3700","Eagles","#004953","#a5acaf","#acc0c6","#000000","https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/phi.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PHI.png"
"219",2020,"PIT",13,20,33,0.393939393939394,"Pittsburgh Steelers","3900","Steelers","#000000","#ffb612","#c60c30","#00539b","https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/pit.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/PIT.png"
"220",2020,"SEA",11,25,36,0.305555555555556,"Seattle Seahawks","4600","Seahawks","#002244","#69be28","#a5acaf","#001532","https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/sea.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SEA.png"
"221",2020,"SF",10,21,31,0.32258064516129,"San Francisco 49ers","4500","49ers","#aa0000","#b3995d","#000000","#a5acaf","https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/SF.png"
"222",2020,"TB",7,19,26,0.269230769230769,"Tampa Bay Buccaneers","4900","Buccaneers","#d50a0a","#34302b","#000000","#ff7900","https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/tb.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/TB.png"
"223",2020,"TEN",9,10,19,0.473684210526316,"Tennessee Titans","2100","Titans","#002244","#4b92db","#c60c30","#a5acaf","https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png","https://a.espncdn.com/i/teamlogos/nfl/500/ten.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/TEN.png"
"224",2020,"WAS",12,10,22,0.545454545454545,"Washington Football Team","5110","Football Team","#773141","#ffb612","#000000","#5b2b2f","https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png","https://github.com/guga31bb/nflfastR-data/raw/master/wordmarks/WAS.png"
